0,Renal Cell Carcinoma,Lung Cancer,Breast Cancer,Head and Neck (Squamous Cell) Carcinoma,Lung Cancer (Lung Adenocarcinoma),Alzheimer Disease,"Cardiovascular diseases (CDC,CF,CCS) cardicregeneration",Head and Neck Cancer,Gastric Cancer,Dysplastic Liver nodules and hepatocellular carcinoma,Rheumatoid Arthritis,Testicular germ Cell Carcinoma,Endometrial Carcinogenesis,Male Infertility,Leukemia,Heart Stroke,Ovarian Cancer,Pancreatic carcinoma,Colon Cancer,Non small Cell lung carcinoma (NSCLC),Prostate Cancer
piR-hsa-1785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17896,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17929,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17931,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17934,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17953,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17979,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17983,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-17988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-180,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18004,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18034,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18061,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18071,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18092,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18094,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18138,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18201,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18202,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1823,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
piR-hsa-18233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18246,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18287,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18288,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18295,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18300,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18422,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18426,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1847,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
piR-hsa-18482,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1849,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
piR-hsa-18496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18497,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18501,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18502,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18503,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18505,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18507,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18513,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18524,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18561,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18574,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18578,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18595,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-1861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18639,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18640,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18673,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18694,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18729,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1873,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18758,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1878,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-188,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18843,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18846,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18847,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18849,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18850,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18854,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18855,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18856,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18858,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18860,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18861,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18863,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-18905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18926,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18939,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18941,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18985,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1899,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-18999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19030,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19041,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
piR-hsa-19059,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19081,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19090,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
piR-hsa-19092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
piR-hsa-19103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19121,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19134,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19142,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1919,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19192,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19201,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
piR-hsa-19212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19238,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19266,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1928,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
piR-hsa-19288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19290,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19303,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-1933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19351,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19352,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19362,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piR-hsa-19386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
